EVMSSELDIPhaseIIUnProcessedData,5/19/06,unprocessed SELDI bioprocessor output from EVMS (EDRN Site 92) for bioprocessor plate 15,comma seperated value,compass3\seldi\Secure\SELDI Phase II\Data\EVMS Unprocessed Data\EVMS Unprocessed Data.zip,EVMS BP15 Unprocessed.csv,15,1,110,142,16,n/a,17,3,2,3
EVMSSELDIPhaseIIUnProcessedData,5/22/06,unprocessed SELDI bioprocessor output from EVMS (EDRN Site 92) for bioprocessor plate 16,comma seperated value,compass3\seldi\Secure\SELDI Phase II\Data\EVMS Unprocessed Data\EVMS Unprocessed Data.zip,EVMS BP16 Unprocessed.csv,16,1,110,142,16,n/a,17,3,2,3
EVMSSELDIPhaseIIUnProcessedData,5/26/06,unprocessed SELDI bioprocessor output from EVMS (EDRN Site 92) for bioprocessor plate 17,comma seperated value,compass3\seldi\Secure\SELDI Phase II\Data\EVMS Unprocessed Data\EVMS Unprocessed Data.zip,EVMS BP17 Unprocessed.csv,17,1,110,142,16,n/a,17,3,2,3
EVMSSELDIPhaseIIUnProcessedData,5/26/06,unprocessed SELDI bioprocessor output from EVMS (EDRN Site 92) for bioprocessor plate 18,comma seperated value,compass3\seldi\Secure\SELDI Phase II\Data\EVMS Unprocessed Data\EVMS Unprocessed Data.zip,EVMS BP18 Unprocessed.csv,18,1,110,142,16,n/a,17,3,2,3
EVMSSELDIPhaseIIUnProcessedData,5/26/06,unprocessed SELDI bioprocessor output from EVMS (EDRN Site 92) for bioprocessor plate 19,comma seperated value,compass3\seldi\Secure\SELDI Phase II\Data\EVMS Unprocessed Data\EVMS Unprocessed Data.zip,EVMS BP19 Unprocessed.csv,19,1,110,142,16,n/a,17,3,2,3
EVMSSELDIPhaseIIUnProcessedData,5/26/06,unprocessed SELDI bioprocessor output from EVMS (EDRN Site 92) for bioprocessor plate 20,comma seperated value,compass3\seldi\Secure\SELDI Phase II\Data\EVMS Unprocessed Data\EVMS Unprocessed Data.zip,EVMS BP20 Unprocessed.csv,20,1,110,142,16,n/a,17,3,2,3
EVMSSELDIPhaseIIUnProcessedData,5/26/06,unprocessed SELDI bioprocessor output from EVMS (EDRN Site 92) for bioprocessor plate 21,comma seperated value,compass3\seldi\Secure\SELDI Phase II\Data\EVMS Unprocessed Data\EVMS Unprocessed Data.zip,EVMS BP21 Unprocessed.csv,21,1,110,142,16,n/a,17,3,2,3
EVMSSELDIPhaseIIUnProcessedData,5/26/06,unprocessed SELDI bioprocessor output from EVMS (EDRN Site 92) for bioprocessor plate 22,comma seperated value,compass3\seldi\Secure\SELDI Phase II\Data\EVMS Unprocessed Data\EVMS Unprocessed Data.zip,EVMS BP22 Unprocessed.csv,22,1,110,142,16,n/a,17,3,2,3
eCASFile,5/30/06,Analytic study design document identifying case/control and replicate & QC samples for each specimen,SAS dataset,compass3\seldi\\Secure\SELDI Phase II\design,design_final.sas7bdat,23,1,110,142,16,n/a,17,3,2,3
eCASFile,11/15/06,Mass charge daily calibration file,SAS dataset,compass3\seldi\Secure\SELDI Phase II\Data\EVMS Calibration,mz_daily.sas7bdat,24,1,110, , , , , , ,
eCASFile,11/15/06,Constructed (modelled mean) calibration coefficient file,ASCII text file,compass3\seldi\Secure\SELDI Phase II\Data\EVMS Calibration,mz.asc,25,1,110, , , , , , ,
EVMSSELDIPhaseIIProcessedData,5/12/06,processed SELDI bioprocessor output from EVMS (EDRN Site 92) for plate 1,comma seperated value,compass3\seldi\Secure\SELDI Phase II\Data\EVMS Processed Data\EVMS Processed Data.zip,EVMS BP01 Processed.csv,26,1,110,142,16,n/a,17,3,2,3
EVMSSELDIPhaseIIProcessedData,5/12/06,processed SELDI bioprocessor output from EVMS (EDRN Site 92) for plate 2,comma seperated value,compass3\seldi\Secure\SELDI Phase II\Data\EVMS Processed Data\EVMS Processed Data.zip,EVMS BP02 Processed.csv,27,1,110,142,16,n/a,17,3,2,3
EVMSSELDIPhaseIIProcessedData,5/12/06,processed SELDI bioprocessor output from EVMS (EDRN Site 92) for plate 3,comma seperated value,compass3\seldi\Secure\SELDI Phase II\Data\EVMS Processed Data\EVMS Processed Data.zip,EVMS BP03 Processed.csv,28,1,110,142,16,n/a,17,3,2,3
EVMSSELDIPhaseIIProcessedData,5/12/06,processed SELDI bioprocessor output from EVMS (EDRN Site 92) for plate 4,comma seperated value,compass3\seldi\Secure\SELDI Phase II\Data\EVMS Processed Data\EVMS Processed Data.zip,EVMS BP04 Processed.csv,29,1,110,142,16,n/a,17,3,2,3
EVMSSELDIPhaseIIProcessedData,5/12/06,processed SELDI bioprocessor output from EVMS (EDRN Site 92) for plate 5,comma seperated value,compass3\seldi\Secure\SELDI Phase II\Data\EVMS Processed Data\EVMS Processed Data.zip,EVMS BP05 Processed.csv,30,1,110,142,16,n/a,17,3,2,3
EVMSSELDIPhaseIIProcessedData,5/12/06,processed SELDI bioprocessor output from EVMS (EDRN Site 92) for plate 6,comma seperated value,compass3\seldi\Secure\SELDI Phase II\Data\EVMS Processed Data\EVMS Processed Data.zip,EVMS BP06 Processed.csv,31,1,110,142,16,n/a,17,3,2,3
EVMSSELDIPhaseIIProcessedData,5/12/06,processed SELDI bioprocessor output from EVMS (EDRN Site 92) for plate 7,comma seperated value,compass3\seldi\Secure\SELDI Phase II\Data\EVMS Processed Data\EVMS Processed Data.zip,EVMS BP07 Processed.csv,32,1,110,142,16,n/a,17,3,2,3
EVMSSELDIPhaseIIProcessedData,5/15/06,processed SELDI bioprocessor output from EVMS (EDRN Site 92) for plate 8,comma seperated value,compass3\seldi\Secure\SELDI Phase II\Data\EVMS Processed Data\EVMS Processed Data.zip,EVMS BP08 Processed.csv,33,1,110,142,16,n/a,17,3,2,3
EVMSSELDIPhaseIIProcessedData,5/18/06,processed SELDI bioprocessor output from EVMS (EDRN Site 92) for plate 9,comma seperated value,compass3\seldi\Secure\SELDI Phase II\Data\EVMS Processed Data\EVMS Processed Data.zip,EVMS BP09 Processed.csv,34,1,110,142,16,n/a,17,3,2,3
EVMSSELDIPhaseIIProcessedData,5/18/06,processed SELDI bioprocessor output from EVMS (EDRN Site 92) for plate 10,comma seperated value,compass3\seldi\Secure\SELDI Phase II\Data\EVMS Processed Data\EVMS Processed Data.zip,EVMS BP10 Processed.csv,35,1,110,142,16,n/a,17,3,2,3
EVMSSELDIPhaseIIProcessedData,5/18/06,processed SELDI bioprocessor output from EVMS (EDRN Site 92) for plate 11,comma seperated value,compass3\seldi\Secure\SELDI Phase II\Data\EVMS Processed Data\EVMS Processed Data.zip,EVMS BP11 Processed.csv,36,1,110,142,16,n/a,17,3,2,3
EVMSSELDIPhaseIIProcessedData,5/18/06,processed SELDI bioprocessor output from EVMS (EDRN Site 92) for plate 12,comma seperated value,compass3\seldi\Secure\SELDI Phase II\Data\EVMS Processed Data\EVMS Processed Data.zip,EVMS BP12 Processed.csv,37,1,110,142,16,n/a,17,3,2,3
EVMSSELDIPhaseIIProcessedData,5/19/06,processed SELDI bioprocessor output from EVMS (EDRN Site 92) for plate 13,comma seperated value,compass3\seldi\Secure\SELDI Phase II\Data\EVMS Processed Data\EVMS Processed Data.zip,EVMS BP13 Processed.csv,38,1,110,142,16,n/a,17,3,2,3
EVMSSELDIPhaseIIProcessedData,5/19/06,processed SELDI bioprocessor output from EVMS (EDRN Site 92) for plate 14,comma seperated value,compass3\seldi\Secure\SELDI Phase II\Data\EVMS Processed Data\EVMS Processed Data.zip,EVMS BP14 Processed.csv,39,1,110,142,16,n/a,17,3,2,3
EVMSSELDIPhaseIIProcessedData,5/19/06,processed SELDI bioprocessor output from EVMS (EDRN Site 92) for plate 15,comma seperated value,compass3\seldi\Secure\SELDI Phase II\Data\EVMS Processed Data\EVMS Processed Data.zip,EVMS BP15 Processed.csv,40,1,110,142,16,n/a,17,3,2,3
EVMSSELDIPhaseIIProcessedData,5/22/06,processed SELDI bioprocessor output from EVMS (EDRN Site 92) for plate 16,comma seperated value,compass3\seldi\Secure\SELDI Phase II\Data\EVMS Processed Data\EVMS Processed Data.zip,EVMS BP16 Processed.csv,41,1,110,142,16,n/a,17,3,2,3
EVMSSELDIPhaseIIProcessedData,5/26/06,processed SELDI bioprocessor output from EVMS (EDRN Site 92) for plate 17,comma seperated value,compass3\seldi\Secure\SELDI Phase II\Data\EVMS Processed Data\EVMS Processed Data.zip,EVMS BP17 Processed.csv,42,1,110,142,16,n/a,17,3,2,3
EVMSSELDIPhaseIIProcessedData,5/26/06,processed SELDI bioprocessor output from EVMS (EDRN Site 92) for plate 18,comma seperated value,compass3\seldi\Secure\SELDI Phase II\Data\EVMS Processed Data\EVMS Processed Data.zip,EVMS BP18 Processed.csv,43,1,110,142,16,n/a,17,3,2,3
EVMSSELDIPhaseIIProcessedData,5/26/06,processed SELDI bioprocessor output from EVMS (EDRN Site 92) for plate 19,comma seperated value,compass3\seldi\Secure\SELDI Phase II\Data\EVMS Processed Data\EVMS Processed Data.zip,EVMS BP19 Processed.csv,44,1,110,142,16,n/a,17,3,2,3
EVMSSELDIPhaseIIProcessedData,5/26/06,processed SELDI bioprocessor output from EVMS (EDRN Site 92) for plate 20,comma seperated value,compass3\seldi\Secure\SELDI Phase II\Data\EVMS Processed Data\EVMS Processed Data.zip,EVMS BP20 Processed.csv,45,1,110,142,16,n/a,17,3,2,3
EVMSSELDIPhaseIIProcessedData,5/26/06,processed SELDI bioprocessor output from EVMS (EDRN Site 92) for plate 21,comma seperated value,compass3\seldi\Secure\SELDI Phase II\Data\EVMS Processed Data\EVMS Processed Data.zip,EVMS BP21Processed.csv,46,1,110,142,16,n/a,17,3,2,3
EVMSSELDIPhaseIIProcessedData,5/26/06,processed SELDI bioprocessor output from EVMS (EDRN Site 92) for plate 22,comma seperated value,compass3\seldi\Secure\SELDI Phase II\Data\EVMS Processed Data\EVMS Processed Data.zip,EVMS BP22Processed.csv,47,1,110,142,16,n/a,17,3,2,3
eCASFile,11/1/06,SELDI Phase II analysis and results,compressed/archive,compass3\Secure\SELDI Phase II\Data\UAB\UAB Processed Data\,ASCII_Data.zip,48,1,110,"(75) & (65, 83, 88, 92, 108, 131, 142)",16,n/a,17,3,2,3
UABSELDIPhaseIIProcessedData,11/1/06,processed SELDI bioprocessor output from UAB (EDRN Site 75) for bioprocessor plate 1,ASCII text file,compass3\Secure\SELDI Phase II\Data\UAB\UAB Processed Data\ASCII_Data.zip,UAB BP01 Processed.asc,49,,110,"(75) & (65, 83, 88, 92, 108, 131, 142)",16,n/a,17,3,2,3
UABSELDIPhaseIIProcessedData,11/1/06,processed SELDI bioprocessor output from UAB (EDRN Site 75) for bioprocessor plate 2,ASCII text file,compass3\Secure\SELDI Phase II\Data\UAB\UAB Processed Data\ASCII_Data.zip,UAB BP02 Processed.asc,50,,110,"(75) & (65, 83, 88, 92, 108, 131, 142)",16,n/a,17,3,2,3
UABSELDIPhaseIIProcessedData,11/1/06,processed SELDI bioprocessor output from UAB (EDRN Site 75) for bioprocessor plate 3,ASCII text file,compass3\Secure\SELDI Phase II\Data\UAB\UAB Processed Data\ASCII_Data.zip,UAB BP03 Processed.asc,51,,110,"(75) & (65, 83, 88, 92, 108, 131, 142)",16,n/a,17,3,2,3
UABSELDIPhaseIIProcessedData,11/1/06,processed SELDI bioprocessor output from UAB (EDRN Site 75) for bioprocessor plate 4,ASCII text file,compass3\Secure\SELDI Phase II\Data\UAB\UAB Processed Data\ASCII_Data.zip,UAB BP04 Processed.asc,52,,110,"(75) & (65, 83, 88, 92, 108, 131, 142)",16,n/a,17,3,2,3
UABSELDIPhaseIIProcessedData,11/1/06,processed SELDI bioprocessor output from UAB (EDRN Site 75) for bioprocessor plate  5,ASCII text file,compass3\Secure\SELDI Phase II\Data\UAB\UAB Processed Data\ASCII_Data.zip,UAB BP05 Processed.asc,53,,110,"(75) & (65, 83, 88, 92, 108, 131, 142)",16,n/a,17,3,2,3
UABSELDIPhaseIIProcessedData,11/1/06,processed SELDI bioprocessor output from UAB (EDRN Site 75) for bioprocessor plate  6,ASCII text file,compass3\Secure\SELDI Phase II\Data\UAB\UAB Processed Data\ASCII_Data.zip,UAB BP06 Processed.asc,54,,110,"(75) & (65, 83, 88, 92, 108, 131, 142)",16,n/a,17,3,2,3
UABSELDIPhaseIIProcessedData,11/1/06,processed SELDI bioprocessor output from UAB (EDRN Site 75) for bioprocessor plate  7,ASCII text file,compass3\Secure\SELDI Phase II\Data\UAB\UAB Processed Data\ASCII_Data.zip,UAB BP07 Processed.asc,55,,110,"(75) & (65, 83, 88, 92, 108, 131, 142)",16,n/a,17,3,2,3
UABSELDIPhaseIIProcessedData,11/1/06,processed SELDI bioprocessor output from UAB (EDRN Site 75) for bioprocessor plate  8,ASCII text file,compass3\Secure\SELDI Phase II\Data\UAB\UAB Processed Data\ASCII_Data.zip,UAB BP08 Processed.asc,56,,110,"(75) & (65, 83, 88, 92, 108, 131, 142)",16,n/a,17,3,2,3
UABSELDIPhaseIIProcessedData,11/1/06,processed SELDI bioprocessor output from UAB (EDRN Site 75) for bioprocessor plate 9,ASCII text file,compass3\Secure\SELDI Phase II\Data\UAB\UAB Processed Data\ASCII_Data.zip,UAB BP09 Processed.asc,57,,110,"(75) & (65, 83, 88, 92, 108, 131, 142)",16,n/a,17,3,2,3
UABSELDIPhaseIIProcessedData,11/1/06,processed SELDI bioprocessor output from UAB (EDRN Site 75) for bioprocessor plate  10,ASCII text file,compass3\Secure\SELDI Phase II\Data\UAB\UAB Processed Data\ASCII_Data.zip,UAB BP10 Processed.asc,58,,110,"(75) & (65, 83, 88, 92, 108, 131, 142)",16,n/a,17,3,2,3
UABSELDIPhaseIIProcessedData,11/1/06,processed SELDI bioprocessor output from UAB (EDRN Site 75) for bioprocessor plate  11,ASCII text file,compass3\Secure\SELDI Phase II\Data\UAB\UAB Processed Data\ASCII_Data.zip,UAB BP11 Processed.asc,59,,110,"(75) & (65, 83, 88, 92, 108, 131, 142)",16,n/a,17,3,2,3
UABSELDIPhaseIIProcessedData,11/1/06,processed SELDI bioprocessor output from UAB (EDRN Site 75) for bioprocessor plate  12,ASCII text file,compass3\Secure\SELDI Phase II\Data\UAB\UAB Processed Data\ASCII_Data.zip,UAB BP12 Processed.asc,60,,110,"(75) & (65, 83, 88, 92, 108, 131, 142)",16,n/a,17,3,2,3
UABSELDIPhaseIIProcessedData,11/1/06,processed SELDI bioprocessor output from UAB (EDRN Site 75) for bioprocessor plate  13,ASCII text file,compass3\Secure\SELDI Phase II\Data\UAB\UAB Processed Data\ASCII_Data.zip,UAB BP13 Processed.asc,61,,110,"(75) & (65, 83, 88, 92, 108, 131, 142)",16,n/a,17,3,2,3
UABSELDIPhaseIIProcessedData,11/1/06,processed SELDI bioprocessor output from UAB (EDRN Site 75) for bioprocessor plate 14,ASCII text file,compass3\Secure\SELDI Phase II\Data\UAB\UAB Processed Data\ASCII_Data.zip,UAB BP14 Processed.asc,62,,110,"(75) & (65, 83, 88, 92, 108, 131, 142)",16,n/a,17,3,2,3
UABSELDIPhaseIIProcessedData,11/1/06,processed SELDI bioprocessor output from UAB (EDRN Site 75) for bioprocessor plate 15,ASCII text file,compass3\Secure\SELDI Phase II\Data\UAB\UAB Processed Data\ASCII_Data.zip,UAB BP15 Processed.asc,63,,110,"(75) & (65, 83, 88, 92, 108, 131, 142)",16,n/a,17,3,2,3
UABSELDIPhaseIIProcessedData,11/1/06,processed SELDI bioprocessor output from UAB (EDRN Site 75) for bioprocessor plate 16,ASCII text file,compass3\Secure\SELDI Phase II\Data\UAB\UAB Processed Data\ASCII_Data.zip,UAB BP16 Processed.asc,64,,110,"(75) & (65, 83, 88, 92, 108, 131, 142)",16,n/a,17,3,2,3
UABSELDIPhaseIIProcessedData,11/1/06,processed SELDI bioprocessor output from UAB (EDRN Site 75) for bioprocessor plate 17,ASCII text file,compass3\Secure\SELDI Phase II\Data\UAB\UAB Processed Data\ASCII_Data.zip,UAB BP17 Processed.asc,65,,110,"(75) & (65, 83, 88, 92, 108, 131, 142)",16,n/a,17,3,2,3
UABSELDIPhaseIIProcessedData,11/1/06,processed SELDI bioprocessor output from UAB (EDRN Site 75) for bioprocessor plate 18,ASCII text file,compass3\Secure\SELDI Phase II\Data\UAB\UAB Processed Data\ASCII_Data.zip,UAB BP18 Processed.asc,66,,110,"(75) & (65, 83, 88, 92, 108, 131, 142)",16,n/a,17,3,2,3
UABSELDIPhaseIIProcessedData,11/1/06,processed SELDI bioprocessor output from UAB (EDRN Site 75) for bioprocessor plate 19,ASCII text file,compass3\Secure\SELDI Phase II\Data\UAB\UAB Processed Data\ASCII_Data.zip,UAB BP19 Processed.asc,67,,110,"(75) & (65, 83, 88, 92, 108, 131, 142)",16,n/a,17,3,2,3
UABSELDIPhaseIIProcessedData,11/1/06,processed SELDI bioprocessor output from UAB (EDRN Site 75) for bioprocessor plate 20,ASCII text file,compass3\Secure\SELDI Phase II\Data\UAB\UAB Processed Data\ASCII_Data.zip,UAB BP20 Processed.asc,68,,110,"(75) & (65, 83, 88, 92, 108, 131, 142)",16,n/a,17,3,2,3
UABSELDIPhaseIIProcessedData,11/1/06,processed SELDI bioprocessor output from UAB (EDRN Site 75) for bioprocessor plate 21,ASCII text file,compass3\Secure\SELDI Phase II\Data\UAB\UAB Processed Data\ASCII_Data.zip,UAB BP21 Processed.asc,69,,110,"(75) & (65, 83, 88, 92, 108, 131, 142)",16,n/a,17,3,2,3
UABSELDIPhaseIIProcessedData,11/1/06,processed SELDI bioprocessor output from UAB (EDRN Site 75) for bioprocessor plate 22,ASCII text file,compass3\Secure\SELDI Phase II\Data\UAB\UAB Processed Data\ASCII_Data.zip,UAB BP22 Processed.asc,70,,110,"(75) & (65, 83, 88, 92, 108, 131, 142)",16,n/a,17,3,2,3
UABSELDIPhaseIIProcessedData,11/1/06,processed SELDI bioprocessor output from UAB (EDRN Site 75) for QCs,ASCII text file,compass3\Secure\SELDI Phase II\Data\UAB\UAB Processed Data\ASCII_Data.zip,UABQC_999.asc,71,,110,"(75) & (65, 83, 88, 92, 108, 131, 142)",16,n/a,17,3,2,3
UABSELDIPhaseIIProcessedData,11/1/06,processed SELDI bioprocessor output from UAB (EDRN Site 75) for QCs,ASCII text file,compass3\Secure\SELDI Phase II\Data\UAB\UAB Processed Data\ASCII_Data.zip,UABQC_999.desc,72,,110,"(75) & (65, 83, 88, 92, 108, 131, 142)",16,n/a,17,3,2,3
eCASFile,11/1/06,archive file of processed SELDI bioprocessor output from UAB (EDRN Site 75),compressed/archive,compass3\Secure\SELDI Phase II\Data\UAB\UAB Processed Data\,CSV_Data.zip,73,1,110,"(75) & (65, 83, 88, 92, 108, 131, 142)",16,n/a,17,3,2,3
UABSELDIPhaseIIProcessedData,11/1/06,processed SELDI bioprocessor output from UAB (EDRN Site 75) for bioprocessor plate 1 ,comma seperated value,compass3\Secure\SELDI Phase II\Data\UAB\UAB Processed Data\CSV_Data.zip,Phase2 UAB BP01 Processed.csv,74,,110,"(75) & (65, 83, 88, 92, 108, 131, 142)",16,n/a,17,3,2,3
UABSELDIPhaseIIProcessedData,11/1/06,processed SELDI bioprocessor output from UAB (EDRN Site 75) for bioprocessor plate 2,comma seperated value,compass3\Secure\SELDI Phase II\Data\UAB\UAB Processed Data\CSV_Data.zip,Phase2 UAB BP02 Processed.csv,75,,110,"(75) & (65, 83, 88, 92, 108, 131, 142)",16,n/a,17,3,2,3
UABSELDIPhaseIIProcessedData,11/1/06,processed SELDI bioprocessor output from UAB (EDRN Site 75) for bioprocessor plate 3,comma seperated value,compass3\Secure\SELDI Phase II\Data\UAB\UAB Processed Data\CSV_Data.zip,Phase2 UAB BP03 Processed.csv,76,,110,"(75) & (65, 83, 88, 92, 108, 131, 142)",16,n/a,17,3,2,3
UABSELDIPhaseIIProcessedData,11/1/06,processed SELDI bioprocessor output from UAB (EDRN Site 75) for bioprocessor plate 4,comma seperated value,compass3\Secure\SELDI Phase II\Data\UAB\UAB Processed Data\CSV_Data.zip,Phase2 UAB BP04 Processed.csv,77,,110,"(75) & (65, 83, 88, 92, 108, 131, 142)",16,n/a,17,3,2,3
UABSELDIPhaseIIProcessedData,11/1/06,processed SELDI bioprocessor output from UAB (EDRN Site 75) for bioprocessor plate 5,comma seperated value,compass3\Secure\SELDI Phase II\Data\UAB\UAB Processed Data\CSV_Data.zip,Phase2 UAB BP05 Processed.csv,78,,110,"(75) & (65, 83, 88, 92, 108, 131, 142)",16,n/a,17,3,2,3
UABSELDIPhaseIIProcessedData,11/1/06,processed SELDI bioprocessor output from UAB (EDRN Site 75) for bioprocessor plate 6,comma seperated value,compass3\Secure\SELDI Phase II\Data\UAB\UAB Processed Data\CSV_Data.zip,Phase2 UAB BP06 Processed.csv,79,,110,"(75) & (65, 83, 88, 92, 108, 131, 142)",16,n/a,17,3,2,3
UABSELDIPhaseIIProcessedData,11/1/06,processed SELDI bioprocessor output from UAB (EDRN Site 75) for bioprocessor plate 7,comma seperated value,compass3\Secure\SELDI Phase II\Data\UAB\UAB Processed Data\CSV_Data.zip,Phase2 UAB BP07 Processed.csv,80,,110,"(75) & (65, 83, 88, 92, 108, 131, 142)",16,n/a,17,3,2,3
UABSELDIPhaseIIProcessedData,11/1/06,processed SELDI bioprocessor output from UAB (EDRN Site 75) for bioprocessor plate 8,comma seperated value,compass3\Secure\SELDI Phase II\Data\UAB\UAB Processed Data\CSV_Data.zip,Phase2 UAB BP08 Processed.csv,81,,110,"(75) & (65, 83, 88, 92, 108, 131, 142)",16,n/a,17,3,2,3
UABSELDIPhaseIIProcessedData,11/1/06,processed SELDI bioprocessor output from UAB (EDRN Site 75) for bioprocessor plate 9,comma seperated value,compass3\Secure\SELDI Phase II\Data\UAB\UAB Processed Data\CSV_Data.zip,Phase2 UAB BP09 Processed.csv,82,,110,"(75) & (65, 83, 88, 92, 108, 131, 142)",16,n/a,17,3,2,3
UABSELDIPhaseIIProcessedData,11/1/06,processed SELDI bioprocessor output from UAB (EDRN Site 75) for bioprocessor plate 10,comma seperated value,compass3\Secure\SELDI Phase II\Data\UAB\UAB Processed Data\CSV_Data.zip,Phase2 UAB BP10 Processed.csv,83,,110,"(75) & (65, 83, 88, 92, 108, 131, 142)",16,n/a,17,3,2,3
UABSELDIPhaseIIProcessedData,11/1/06,processed SELDI bioprocessor output from UAB (EDRN Site 75) for bioprocessor plate 11,comma seperated value,compass3\Secure\SELDI Phase II\Data\UAB\UAB Processed Data\CSV_Data.zip,Phase2 UAB BP11 Processed.csv,84,,110,"(75) & (65, 83, 88, 92, 108, 131, 142)",16,n/a,17,3,2,3
UABSELDIPhaseIIProcessedData,11/1/06,processed SELDI bioprocessor output from UAB (EDRN Site 75) for bioprocessor plate 12,comma seperated value,compass3\Secure\SELDI Phase II\Data\UAB\UAB Processed Data\CSV_Data.zip,Phase2 UAB BP12 Processed.csv,85,,110,"(75) & (65, 83, 88, 92, 108, 131, 142)",16,n/a,17,3,2,3
